"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2020","1,987.66","1,990.34","1,990.67","1,985.37","","-0.10%"
"08/12/2020","1,989.72","1,987.12","1,989.80","1,986.93","","0.09%"
"07/12/2020","1,987.93","1,986.36","1,987.93","1,986.06","","0.06%"
"04/12/2020","1,986.77","1,983.56","1,986.77","1,983.56","","0.28%"
"03/12/2020","1,981.32","1,981.91","1,983.75","1,979.67","","0.04%"
"02/12/2020","1,980.48","1,977.43","1,981.01","1,976.93","","0.06%"
"01/12/2020","1,979.30","1,978.41","1,980.89","1,977.79","","0.33%"
"30/11/2020","1,972.70","1,972.23","1,972.96","1,964.05","","-0.03%"
"27/11/2020","1,973.22","1,973.61","1,974.56","1,971.16","","0.12%"
"25/11/2020","1,970.84","1,969.45","1,971.46","1,967.13","","0.00%"
"24/11/2020","1,970.84","1,964.75","1,970.84","1,962.43","","0.67%"
"23/11/2020","1,957.68","1,956.45","1,959.69","1,948.65","","0.46%"
"20/11/2020","1,948.67","1,954.01","1,955.32","1,948.45","","-0.31%"
"19/11/2020","1,954.68","1,953.05","1,954.68","1,952.16","","0.10%"
"18/11/2020","1,952.76","1,954.05","1,954.51","1,952.76","","-0.04%"
"17/11/2020","1,953.45","1,952.42","1,953.80","1,951.28","","0.01%"
"16/11/2020","1,953.23","1,951.41","1,953.23","1,950.49","","0.29%"
"13/11/2020","1,947.60","1,944.12","1,948.30","1,943.03","","0.53%"
"12/11/2020","1,937.31","1,942.41","1,944.42","1,930.97","","-0.30%"
"11/11/2020","1,943.21","1,940.59","1,944.30","1,939.20","","0.39%"
"10/11/2020","1,935.65","1,934.03","1,937.10","1,925.47","","0.16%"
"09/11/2020","1,932.57","1,945.24","1,946.16","1,932.57","","0.50%"
"06/11/2020","1,922.88","1,918.53","1,925.95","1,912.23","","0.29%"
"05/11/2020","1,917.32","1,916.65","1,922.51","1,913.89","","1.19%"
"04/11/2020","1,894.84","1,886.92","1,908.59","1,880.92","","1.84%"
"03/11/2020","1,860.64","1,850.52","1,869.96","1,848.35","","1.44%"
"02/11/2020","1,834.20","1,832.92","1,842.62","1,819.78","","1.22%"
"30/10/2020","1,812.09","1,824.17","1,829.92","1,795.56","","-0.99%"
"29/10/2020","1,830.30","1,816.05","1,844.91","1,805.54","","1.03%"
"28/10/2020","1,811.58","1,837.15","1,839.44","1,809.71","","-2.85%"
"27/10/2020","1,864.65","1,869.36","1,871.34","1,862.19","","-0.18%"
"26/10/2020","1,868.07","1,882.24","1,884.47","1,853.65","","-1.33%"
"23/10/2020","1,893.24","1,892.84","1,893.37","1,883.95","","0.28%"
"22/10/2020","1,887.99","1,882.66","1,890.02","1,874.10","","0.35%"
"21/10/2020","1,881.37","1,881.20","1,888.43","1,877.69","","-0.03%"
"20/10/2020","1,881.89","1,881.64","1,891.27","1,878.49","","0.26%"
"19/10/2020","1,877.06","1,897.53","1,898.45","1,873.91","","-0.81%"
"16/10/2020","1,892.41","1,898.30","1,899.86","1,892.41","","-0.28%"
"15/10/2020","1,897.64","1,896.98","1,897.64","1,896.98","","0.01%"
"14/10/2020","1,897.36","1,897.40","1,897.53","1,897.12","","0.00%"
"13/10/2020","1,897.34","1,897.11","1,897.41","1,896.94","","0.01%"
"12/10/2020","1,897.06","1,896.76","1,897.11","1,896.74","","0.06%"
"09/10/2020","1,896.01","1,894.71","1,896.04","1,894.66","","0.16%"
"08/10/2020","1,893.03","1,890.72","1,893.06","1,890.07","","0.30%"
"07/10/2020","1,887.45","1,883.18","1,888.44","1,882.95","","0.70%"
"06/10/2020","1,874.24","1,884.20","1,887.81","1,872.59","","-0.42%"
"05/10/2020","1,882.14","1,875.09","1,882.57","1,875.09","","0.80%"
"02/10/2020","1,867.24","1,859.36","1,870.97","1,859.36","","-0.24%"
"01/10/2020","1,871.79","1,873.36","1,875.09","1,866.78","","0.25%"
"30/09/2020","1,867.03","1,864.36","1,874.09","1,861.32","","0.42%"
"29/09/2020","1,859.20","1,862.33","1,865.61","1,856.42","","-0.23%"
"28/09/2020","1,863.49","1,861.39","1,865.00","1,858.40","","0.83%"
"25/09/2020","1,848.17","1,823.36","1,850.33","1,819.60","","1.16%"
"24/09/2020","1,827.00","1,819.11","1,861.05","1,811.38","","0.25%"
"23/09/2020","1,822.47","1,851.09","1,852.43","1,819.93","","-1.43%"
"22/09/2020","1,848.98","1,842.66","1,850.57","1,833.16","","0.67%"
"21/09/2020","1,836.68","1,829.71","1,837.05","1,815.60","","-0.64%"
"18/09/2020","1,848.53","1,854.16","1,855.07","1,837.29","","-0.18%"
"17/09/2020","1,851.85","1,837.84","1,857.40","1,837.51","","-0.37%"
"16/09/2020","1,858.69","1,861.50","1,865.67","1,857.86","","0.03%"
"15/09/2020","1,858.07","1,858.38","1,860.75","1,854.93","","0.39%"
"14/09/2020","1,850.81","1,845.64","1,854.23","1,843.71","","1.06%"
"11/09/2020","1,831.35","1,837.15","1,840.24","1,817.84","","0.25%"
"10/09/2020","1,826.84","1,848.85","1,850.51","1,822.56","","-0.82%"
"09/09/2020","1,841.86","1,836.20","1,849.15","1,833.32","","1.20%"
"08/09/2020","1,819.95","1,822.16","1,833.32","1,816.45","","-1.14%"
"04/09/2020","1,840.95","1,845.72","1,849.70","1,813.03","","-0.09%"
"03/09/2020","1,842.54","1,860.57","1,861.24","1,834.64","","-1.00%"
"02/09/2020","1,861.07","1,859.41","1,861.56","1,858.36","","0.17%"
"01/09/2020","1,857.86","1,854.90","1,857.91","1,853.85","","0.57%"
"31/08/2020","1,847.36","1,855.95","1,856.72","1,847.36","","-0.50%"
"28/08/2020","1,856.70","1,852.17","1,856.84","1,849.49","","0.29%"
"27/08/2020","1,851.37","1,852.86","1,853.96","1,845.18","","0.02%"
"26/08/2020","1,851.00","1,848.99","1,852.19","1,848.27","","0.17%"
"25/08/2020","1,847.85","1,846.36","1,847.93","1,843.15","","0.14%"
"24/08/2020","1,845.33","1,843.75","1,845.33","1,840.69","","0.44%"
"21/08/2020","1,837.28","1,832.77","1,837.86","1,832.61","","0.20%"
"20/08/2020","1,833.57","1,833.27","1,833.58","1,833.27","","0.02%"
"19/08/2020","1,833.23","1,833.43","1,833.46","1,833.18","","0.00%"
"18/08/2020","1,833.30","1,833.28","1,833.38","1,832.97","","0.01%"
"17/08/2020","1,833.18","1,832.82","1,833.18","1,832.81","","0.04%"
"14/08/2020","1,832.37","1,831.02","1,832.37","1,830.91","","0.06%"
"13/08/2020","1,831.33","1,830.56","1,831.73","1,830.42","","0.03%"
"12/08/2020","1,830.72","1,829.47","1,830.87","1,829.18","","0.28%"
"11/08/2020","1,825.67","1,829.95","1,830.18","1,824.39","","-0.17%"
"10/08/2020","1,828.74","1,827.69","1,828.86","1,825.46","","0.11%"
"07/08/2020","1,826.76","1,824.16","1,826.76","1,823.73","","0.06%"
"06/08/2020","1,825.67","1,822.62","1,825.67","1,821.85","","0.16%"
"05/08/2020","1,822.70","1,821.13","1,823.15","1,821.07","","0.21%"
"04/08/2020","1,818.84","1,815.36","1,818.84","1,814.88","","0.16%"
"03/08/2020","1,815.87","1,813.70","1,816.47","1,812.79","","0.28%"
"31/07/2020","1,810.74","1,808.41","1,810.74","1,796.69","","0.43%"
"30/07/2020","1,803.01","1,796.51","1,804.49","1,789.26","","-0.20%"
"29/07/2020","1,806.65","1,799.44","1,807.74","1,799.27","","0.62%"
"28/07/2020","1,795.56","1,799.23","1,802.43","1,794.41","","-0.25%"
"27/07/2020","1,800.00","1,793.04","1,800.43","1,791.84","","0.49%"
"24/07/2020","1,791.25","1,786.83","1,791.99","1,782.78","","-0.13%"
"23/07/2020","1,793.50","1,802.40","1,804.34","1,789.08","","-0.52%"
"22/07/2020","1,802.82","1,796.97","1,803.22","1,796.32","","0.32%"
"21/07/2020","1,797.08","1,801.04","1,802.70","1,794.80","","0.01%"
"20/07/2020","1,796.88","1,789.06","1,798.13","1,786.30","","0.55%"
"17/07/2020","1,787.13","1,784.99","1,788.93","1,784.17","","0.18%"
"16/07/2020","1,783.99","1,783.12","1,783.99","1,782.51","","0.05%"
"15/07/2020","1,783.07","1,782.16","1,783.21","1,779.76","","0.25%"
"14/07/2020","1,778.68","1,767.50","1,779.10","1,762.74","","0.52%"
"13/07/2020","1,769.44","1,779.27","1,780.41","1,767.70","","-0.35%"
"10/07/2020","1,775.60","1,766.80","1,775.60","1,761.61","","0.55%"
"09/07/2020","1,765.88","1,771.58","1,771.58","1,753.28","","-0.14%"
"08/07/2020","1,768.44","1,763.48","1,768.55","1,758.26","","0.44%"
"07/07/2020","1,760.71","1,764.10","1,768.94","1,759.45","","-0.34%"
"06/07/2020","1,766.66","1,765.55","1,767.17","1,763.72","","0.57%"
"02/07/2020","1,756.60","1,759.19","1,762.30","1,752.30","","0.52%"
"01/07/2020","1,747.45","1,743.03","1,750.89","1,741.00","","0.46%"
"30/06/2020","1,739.40","1,721.45","1,742.65","1,720.85","","0.99%"
"29/06/2020","1,722.41","1,707.67","1,722.41","1,696.56","","1.39%"
"26/06/2020","1,698.82","1,724.24","1,724.39","1,696.71","","-1.60%"
"25/06/2020","1,726.43","1,709.19","1,727.26","1,700.92","","0.87%"
"24/06/2020","1,711.52","1,731.39","1,733.55","1,702.49","","-1.47%"
"23/06/2020","1,737.08","1,741.41","1,744.21","1,735.54","","0.28%"
"22/06/2020","1,732.29","1,722.08","1,732.74","1,717.49","","0.61%"
"19/06/2020","1,721.81","1,732.58","1,732.58","1,716.14","","-0.66%"
"18/06/2020","1,733.33","1,733.24","1,733.35","1,733.24","","0.01%"
"17/06/2020","1,733.23","1,733.16","1,733.31","1,733.08","","0.02%"
"16/06/2020","1,732.97","1,732.66","1,733.05","1,731.48","","0.07%"
"15/06/2020","1,731.75","1,724.11","1,731.75","1,722.34","","0.22%"
"12/06/2020","1,727.89","1,728.20","1,729.70","1,717.97","","0.49%"
"11/06/2020","1,719.49","1,730.12","1,731.13","1,717.11","","-0.73%"
"10/06/2020","1,732.12","1,732.06","1,732.38","1,730.74","","0.01%"
"09/06/2020","1,731.92","1,731.92","1,732.18","1,731.78","","-0.01%"
"08/06/2020","1,732.17","1,731.93","1,732.17","1,731.80","","0.03%"
"05/06/2020","1,731.71","1,731.43","1,731.79","1,731.31","","0.11%"
"04/06/2020","1,729.74","1,729.25","1,730.57","1,728.73","","0.01%"
"03/06/2020","1,729.56","1,727.87","1,729.86","1,727.63","","0.19%"
"02/06/2020","1,726.36","1,724.43","1,726.64","1,723.67","","0.16%"
"01/06/2020","1,723.54","1,719.56","1,723.79","1,719.47","","0.12%"
"29/05/2020","1,721.44","1,716.85","1,722.15","1,715.65","","0.19%"
"28/05/2020","1,718.22","1,719.87","1,722.23","1,716.75","","-0.07%"
"27/05/2020","1,719.41","1,718.89","1,719.59","1,710.13","","0.29%"
"26/05/2020","1,714.41","1,717.72","1,718.02","1,713.92","","0.43%"
"22/05/2020","1,707.04","1,703.97","1,707.40","1,701.19","","0.18%"
"21/05/2020","1,703.97","1,707.98","1,709.30","1,700.57","","-0.22%"
"20/05/2020","1,707.79","1,706.14","1,708.74","1,704.51","","0.70%"
"19/05/2020","1,695.99","1,701.02","1,705.55","1,695.99","","-0.36%"
"18/05/2020","1,702.11","1,699.36","1,704.96","1,698.22","","1.27%"
"15/05/2020","1,680.84","1,670.43","1,681.03","1,670.09","","0.54%"
"14/05/2020","1,671.82","1,646.08","1,671.82","1,631.59","","1.00%"
"13/05/2020","1,655.20","1,665.56","1,668.15","1,642.83","","-0.59%"
"12/05/2020","1,665.02","1,674.21","1,674.31","1,665.02","","-0.44%"
"11/05/2020","1,672.42","1,667.61","1,673.84","1,667.37","","0.18%"
"08/05/2020","1,669.39","1,665.76","1,669.57","1,664.08","","0.72%"
"07/05/2020","1,657.46","1,657.61","1,661.18","1,655.96","","0.71%"
"06/05/2020","1,645.74","1,655.03","1,656.04","1,645.74","","-0.17%"
"05/05/2020","1,648.48","1,648.36","1,656.24","1,647.50","","0.56%"
"04/05/2020","1,639.38","1,625.75","1,639.38","1,622.06","","0.55%"
"01/05/2020","1,630.39","1,635.20","1,637.86","1,624.96","","-1.08%"
"30/04/2020","1,648.18","1,650.30","1,651.84","1,642.99","","-0.35%"
"29/04/2020","1,653.93","1,650.86","1,656.11","1,649.97","","1.00%"
"28/04/2020","1,637.48","1,650.47","1,650.47","1,634.41","","-0.20%"
